,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
66,CHEMBL1209687,CC[C@H](NC(=O)[C@H]1NCC[C@@H]1O)c1ccc(-c2noc(CCC3CCCC3)n2)cc1,active,412.53400000000033,3.1495000000000015,3.0,6.0,7.251811972993799
67,CHEMBL2316958,CC(C)=CC(=O)CCC(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,active,573.7230000000002,4.030900000000003,1.0,9.0,6.0
68,CHEMBL2409893,CC(C)(C)c1csc(Nc2ccc(CCN3CC[C@H](O)C[C@@H]3CO)cc2)n1,intermediate,389.5650000000001,3.5443000000000024,3.0,6.0,5.301029995663981
69,CHEMBL2409878,N#Cc1ccc(-c2csc(Nc3ccc(CCN4CCCC[C@@H]4CO)cc3)n2)cc1,inactive,418.5660000000002,4.814680000000005,2.0,6.0,5.0
70,CHEMBL2409855,OCCC1CCCCN1CCc1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1,inactive,457.64300000000014,6.486300000000005,2.0,5.0,5.0
71,CHEMBL2409858,O=S1(=O)CCN(CCc2ccc(Nc3nc(-c4ccc(Cl)c(Cl)c4)cs3)cc2)C(CO)C1,intermediate,512.4840000000002,4.494300000000004,2.0,7.0,5.214670164989233
72,CHEMBL2409857,OCC1COCCN1CCc1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1,intermediate,445.58800000000014,4.942500000000004,2.0,6.0,5.508638306165727
73,CHEMBL2409866,OC[C@H]1C[C@@H](O)CCN1CCCc1ccc(Nc2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1,intermediate,492.4720000000001,5.610700000000004,3.0,6.0,5.6020599913279625
74,CHEMBL2407201,COC[C@H]1CCCN1CCc1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1,intermediate,443.61600000000016,6.360200000000006,1.0,5.0,5.638272163982407
75,CHEMBL2409874,COc1ccccc1-c1csc(Nc2ccc(CCN3CCCC[C@@H]3CO)cc2)n1,intermediate,423.5820000000003,4.951600000000005,2.0,6.0,5.6777807052660805
76,CHEMBL2409853,OC1CCCN(CCc2ccc(Nc3nc(-c4ccc5ccccc5c4)cs3)cc2)C1,intermediate,429.58900000000017,5.706100000000005,2.0,5.0,5.6777807052660805
77,CHEMBL2409871,OC[C@H]1CCCCN1CCc1ccc(Nc2nc(-c3ccccc3)cs2)cc1,intermediate,393.5560000000001,4.943000000000004,2.0,5.0,5.698970004336019
78,CHEMBL2409854,OC1CCN(CCc2ccc(Nc3nc(-c4ccc5ccccc5c4)cs3)cc2)CC1,intermediate,429.58900000000017,5.706100000000005,2.0,5.0,5.7447274948966935
79,CHEMBL2407199,OCC1CCN1CCc1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1,intermediate,415.5620000000001,5.316000000000004,2.0,5.0,5.795880017344075
80,CHEMBL2409873,Cc1ccccc1-c1csc(Nc2ccc(CCN3CCCC[C@@H]3CO)cc2)n1,intermediate,407.5830000000002,5.251420000000007,2.0,5.0,5.958607314841775
81,CHEMBL2409860,OC[C@@H]1CCCCN1CCc1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1,intermediate,443.61600000000016,6.096200000000005,2.0,5.0,5.958607314841775
82,CHEMBL2409856,CN1CCN(CCc2ccc(Nc3nc(-c4ccc5ccccc5c4)cs3)cc2)C(CO)C1,active,458.63100000000014,4.857700000000005,2.0,6.0,6.0
83,CHEMBL2407092,OC[C@@H]1CCCN1CCc1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1,active,429.5890000000001,5.706100000000005,2.0,5.0,6.00436480540245
84,CHEMBL2409852,OCC1CCCCCN1CCc1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1,active,457.64300000000014,6.486300000000006,2.0,5.0,6.036212172654444
85,CHEMBL2407200,OC[C@H]1CCCN1CCc1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1,active,429.5890000000001,5.706100000000005,2.0,5.0,6.236572006437063
86,CHEMBL2409863,OC[C@@H]1C[C@H](O)CCN1CCc1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1,active,459.6150000000001,5.067000000000005,3.0,6.0,6.346787486224656
87,CHEMBL2409869,OC[C@H]1C[C@H](O)CN1CCc1ccc(Nc2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1,active,464.4180000000001,4.830500000000003,3.0,6.0,6.3872161432802645
88,CHEMBL2409887,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3ccc(F)cc3)cs2)cc1,active,427.5450000000001,4.052900000000003,3.0,6.0,6.443697499232712
89,CHEMBL2409882,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3cccc(F)c3)cs2)cc1,active,427.5450000000001,4.052900000000003,3.0,6.0,6.494850021680094
90,CHEMBL2409876,OC[C@H]1CCCCN1CCc1ccc(Nc2nc(-c3cccc(Cl)c3)cs2)cc1,active,428.0010000000001,5.5964000000000045,2.0,5.0,6.568636235841013
91,CHEMBL2409864,C[C@]1(O)CCN(CCc2ccc(Nc3nc(-c4ccc5ccccc5c4)cs3)cc2)[C@@H](CO)C1,active,473.6420000000002,5.457100000000006,3.0,6.0,6.638272163982407
92,CHEMBL2409862,OC[C@H]1C[C@H](O)CCN1CCc1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1,active,459.6150000000001,5.067000000000005,3.0,6.0,6.657577319177793
93,CHEMBL2409875,OC[C@H]1CCCCN1CCc1ccc(Nc2nc(-c3ccccc3C(F)(F)F)cs2)cc1,active,461.5530000000001,5.961800000000005,2.0,5.0,6.769551078621726
94,CHEMBL2407119,OC[C@H]1CCCCN1CCc1ccc(Nc2nc(-c3ccccc3Cl)cs2)cc1,active,428.0010000000001,5.596400000000005,2.0,5.0,6.823908740944319
95,CHEMBL2409851,OCC1CCCCN1CCc1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1,active,443.61600000000016,6.096200000000005,2.0,5.0,6.853871964321762
96,CHEMBL2409846,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(C3CCCC3)cs2)cc1,active,401.5760000000002,3.9044000000000025,3.0,6.0,6.886056647693163
97,CHEMBL2409867,OC[C@H]1C[C@@H](O)CN1CCc1ccc(Nc2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1,active,464.4180000000001,4.830500000000003,3.0,6.0,6.886056647693163
98,CHEMBL2409872,OC[C@H]1CCCCN1CCc1ccc(Nc2nc(-c3ccccc3F)cs2)cc1,active,411.5460000000001,5.082100000000005,2.0,5.0,6.920818753952375
99,CHEMBL2409877,OC[C@H]1CCCCN1CCc1ccc(Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,active,428.0010000000001,5.5964000000000045,2.0,5.0,7.096910013008056
100,CHEMBL2409859,OC[C@H]1CCCCN1CCc1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1,active,443.61600000000016,6.096200000000005,2.0,5.0,7.096910013008056
101,CHEMBL2409892,CCCCc1csc(Nc2ccc(CCN3CC[C@H](O)C[C@@H]3CO)cc2)n1,active,389.5650000000001,3.589400000000002,3.0,6.0,7.154901959985743
102,CHEMBL2409879,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3ccccc3)cs2)cc1,active,409.55500000000006,3.913800000000002,3.0,6.0,7.154901959985743
103,CHEMBL2409885,COc1cccc(-c2csc(Nc3ccc(CCN4CC[C@H](O)C[C@@H]4CO)cc3)n2)c1,active,439.5810000000002,3.9224000000000023,3.0,7.0,7.301029995663981
104,CHEMBL2409890,COc1ccc(-c2csc(Nc3ccc(CCN4CC[C@H](O)C[C@@H]4CO)cc3)n2)cc1,active,439.5810000000002,3.922400000000003,3.0,7.0,7.522878745280337
105,CHEMBL2409870,OC[C@H]1C[C@H](O)CN1CCCc1ccc(Nc2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1,active,478.44500000000016,5.220600000000004,3.0,6.0,7.522878745280337
106,CHEMBL2409868,OC[C@H]1C[C@@H](O)CN1CCCc1ccc(Nc2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1,active,478.44500000000016,5.220600000000004,3.0,6.0,7.522878745280337
107,CHEMBL2409891,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,active,477.5520000000001,4.932600000000004,3.0,6.0,7.698970004336019
108,CHEMBL2409883,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3cccc(Cl)c3)cs2)cc1,active,444.0000000000001,4.567200000000003,3.0,6.0,7.698970004336019
109,CHEMBL2409880,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3ccccc3F)cs2)cc1,active,427.5450000000001,4.052900000000003,3.0,6.0,7.698970004336019
110,CHEMBL2409865,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1,active,478.44500000000016,5.220600000000004,3.0,6.0,7.698970004336019
111,CHEMBL2409861,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1,active,459.6150000000001,5.067000000000005,3.0,6.0,7.698970004336019
112,CHEMBL2407198,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(C3CCCCC3)cs2)cc1,active,415.60300000000024,4.294500000000003,3.0,6.0,8.0
113,CHEMBL2409884,Cc1cccc(-c2csc(Nc3ccc(CCN4CC[C@H](O)C[C@@H]4CO)cc3)n2)c1,active,423.58200000000016,4.222220000000003,3.0,6.0,8.0
114,CHEMBL2409881,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3ccccc3Cl)cs2)cc1,active,444.0000000000001,4.567200000000003,3.0,6.0,8.0
115,CHEMBL2409888,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,active,444.0000000000001,4.567200000000003,3.0,6.0,8.096910013008056
116,CHEMBL2409889,Cc1ccc(-c2csc(Nc3ccc(CCN4CC[C@H](O)C[C@@H]4CO)cc3)n2)cc1,active,423.58200000000016,4.222220000000002,3.0,6.0,8.154901959985743
117,CHEMBL2409848,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3cccc(C(F)(F)F)c3F)cs2)cc1,active,495.5420000000001,5.071700000000004,3.0,6.0,8.301029995663981
118,CHEMBL2407197,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(C34CC5CC(CC(C5)C3)C4)cs2)cc1,active,467.6790000000003,4.714600000000004,3.0,6.0,8.301029995663981
119,CHEMBL2409886,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3cccc(C(F)(F)F)c3)cs2)cc1,active,477.5520000000001,4.932600000000004,3.0,6.0,8.301029995663981
120,CHEMBL2409849,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3ccc(C(F)(F)F)cc3F)cs2)cc1,active,495.5420000000001,5.071700000000004,3.0,6.0,8.397940008672037
121,CHEMBL2409850,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3cc(C(F)(F)F)ccc3F)cs2)cc1,active,495.5420000000001,5.071700000000004,3.0,6.0,8.522878745280337
122,CHEMBL2409847,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3ccc(Cl)cc3Cl)cs2)cc1,active,478.44500000000016,5.220600000000004,3.0,6.0,8.522878745280337
123,CHEMBL3086796,CCCCCCCCCCCCc1ccc(CCN2CCC[C@@H]2CO)cc1,intermediate,373.6250000000001,6.1492000000000075,1.0,2.0,5.275724130399211
124,CHEMBL3086799,CCCCCCCCc1ccc(CCN2CCC[C@@H]2CO)cc1,intermediate,317.517,4.588800000000005,1.0,2.0,5.657577319177793
125,CHEMBL3086806,CCCCCCCCc1ccc(CCN2CCC(N)CC2)cc1,inactive,316.5330000000001,4.555200000000004,1.0,2.0,4.772113295386326
126,CHEMBL3086811,CCCCCCCCc1ccc(CCN2CCC(O)CC2)cc1,intermediate,317.51700000000005,4.588800000000004,1.0,2.0,5.443697499232712
127,CHEMBL3134157,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1,active,465.61500000000035,4.504620000000005,1.0,5.0,7.552841968657781
128,CHEMBL3134156,CCCCCCCCCCCCCCOC[C@@H](O)[C@H](C)N(C)C,inactive,329.569,5.015100000000005,1.0,3.0,4.555955204081924
129,CHEMBL1835439,CCCCCCCCCCCCCCC[C@@H](O)[C@H](C)N,intermediate,285.51599999999996,5.175800000000005,2.0,2.0,5.1487416512809245
130,CHEMBL3134155,CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO)NC(=S)Nc1cccc(C(F)(F)F)c1,inactive,504.70300000000003,7.1949000000000085,4.0,3.0,4.161150909262744
131,CHEMBL3287035,CCCCCCCCCCCCC/C=C/[C@H](O)[C@@H](CO)NC(=N)N.Cl,active,341.54,3.4485700000000006,5.0,3.0,7.3979400086720375
132,CHEMBL3334679,Cc1csc(Nc2nc(-c3nccs3)cs2)n1,intermediate,280.403,3.775120000000001,1.0,7.0,5.136677139879544
133,CHEMBL3416759,C[C@@H](NC(=O)[C@H]1NCC[C@@H]1O)c1ccc(-c2noc(CCC3CCCC3)n2)cc1,active,398.5070000000003,2.759400000000001,3.0,6.0,7.236572006437063
134,CHEMBL3086811,CCCCCCCCc1ccc(CCN2CCC(O)CC2)cc1,intermediate,317.51700000000005,4.588800000000004,1.0,2.0,5.443697499232712
135,CHEMBL2409891,OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,active,477.5520000000001,4.932600000000004,3.0,6.0,7.698970004336019
136,CHEMBL322333,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)N(C)C,inactive,327.55300000000005,4.5271000000000035,2.0,3.0,4.446238301609996
137,CHEMBL3735039,CCCCCCCCCCCCCC(=O)Nc1nc2ccccc2[nH]1,inactive,343.515,6.202500000000006,2.0,2.0,4.3923305633117575
138,CHEMBL3736205,CCCOc1ccc(N2C(=O)CC(Nc3ccc(CCO)cc3)C2=O)cc1,inactive,368.4330000000001,2.754200000000001,2.0,5.0,4.210419287835575
139,CHEMBL3735192,O=C(N/N=C/c1cccc(OCc2ccccc2)c1)c1cc(O)c(O)c(O)c1,inactive,378.38400000000007,3.1463000000000028,4.0,6.0,4.636952405478906
140,CHEMBL3763321,OC[C@H]1C[C@H](O)CN1CCCc1ccc(Nc2nc(-c3cccc(C(F)(F)F)c3)cs2)cc1,active,477.5520000000001,4.932600000000004,3.0,6.0,7.698970004336019
141,CHEMBL3134157,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1,active,465.61500000000035,4.504620000000005,1.0,5.0,8.522878745280337
142,CHEMBL3134157,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1,active,465.61500000000035,4.504620000000005,1.0,5.0,7.552841968657781
143,CHEMBL3134157,Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1,active,465.61500000000035,4.504620000000005,1.0,5.0,6.412289034981089
